,id,vibFreq,vibStd,vibExtent,vibExtentStd,vibPerc
0,00295,4.795064540737942,0.2284657994588518,19.262956806788,1.586773920955891,1.0
1,00296,4.267767019966211,0.4422927836886808,19.224014571915628,3.18990523270658,0.943661971830986
2,00297,6.29588007724399,0.0661379380017149,46.233711723300175,1.970726744585648,1.0
3,00298,6.197894412535058,0.249946855314183,22.72249335647325,7.241971692092506,1.0
4,00302,5.953657728487179,0.0959030650469062,34.95394005608535,10.623519565054242,1.0
5,00303,5.442998663326297,0.0718010499374626,39.73974512449783,4.124659892893042,1.0
6,00304,5.676110019102624,0.2358037039990354,13.326271595736708,4.93833651028661,1.0
7,00306,5.432867191512692,0.037588151345302,56.58065071452003,2.3829319535231828,1.0
8,00307,5.582684974516395,0.0511210651979377,33.04801718669239,4.2686284118471125,1.0
9,00308,7.254332231273202,0.8245104301997633,11.88720106718966,1.6833396207359077,1.0
10,00309,5.578043932077367,0.4224016234913678,12.360681480195485,1.898581461819532,0.6297709923664122
11,00310,5.74602178242966,1.51810341454386,16.05471031107178,4.289384389096144,1.0
12,00311,5.281194072930312,0.070021475167555,63.89328814098869,2.119362046990181,1.0
13,00312,5.060344742972842,0.1220084841219894,15.43879784236874,2.879220277182707,1.0
14,00314,4.895838365302941,0.8938633794978658,13.884125071149942,3.895325762472885,1.0
15,00317,4.301555793100425,0.1830959435134379,13.55322053544684,2.278254301915753,1.0
16,00320,6.188940585777547,0.0421461628336404,64.37713753966771,10.862475652309591,1.0
17,00321,7.174441933907016,1.829436893049272,18.63996929486392,3.425638837017312,1.0
18,00322,5.600029173834247,0.2299579490774761,29.16994191926638,4.163253522064728,1.0
19,00323,5.254825298914831,0.2723452257268502,10.62811971891156,1.0435570627546045,1.0
20,00325,5.979555077337574,0.2346092463977757,17.1912184095846,1.977369280221673,1.0
21,00326,5.105495025370691,0.4598752892106576,17.260658218076546,6.184302820844877,1.0
22,00329,4.918087021031733,0.0600567928636378,64.94731215213545,2.7470508934632507,1.0
23,00331,4.849534662296603,0.452129937122277,10.82757539886685,1.7884220364740273,1.0
24,00333,5.560554105685346,0.2855033609481573,9.955578749139685,1.3318170248565877,0.8138801261829653
25,00334,4.889176302716443,0.0598846003557387,41.215700441662015,7.259653004237784,1.0
26,00335,5.076873333266489,0.0438232177199385,35.62605918874544,5.098922668393437,1.0
27,00336,3.069997691687341,0.0,9.231304192075353,0.0008720474022415,0.015228426395939
28,00337,5.024455550157691,0.1534439959377529,27.46740569812237,3.253211274361198,0.6625
29,00339,5.372548138925376,0.0584302758603645,24.43739787985273,3.773019557992588,1.0
30,00340,6.291617022589582,0.1275305272057645,16.518945796164186,2.960615135402409,1.0
31,00344,5.454888906766322,0.0816462626636705,32.17463377640697,2.5359939930760884,1.0
32,00345,5.101845660129634,0.3914850367842878,16.053927339243717,5.630777950619657,1.0
33,00346,3.198754690531996,0.1166177582785952,8.67460209637202,0.3433068213755213,0.0428015564202334
34,00348,3.9703444633385576,0.8436983876500281,6.477302589329733,1.9159003704588573,0.4411764705882353
35,00349,5.498096074739154,0.0837363165627277,36.70341705842944,1.790365820709665,1.0
36,00350,4.949315980266042,1.2245514242527629,11.69946213353115,2.408690703603786,0.8478260869565217
37,00351,5.788624501515276,1.1485649723689968,13.681447366195394,4.644883054891025,0.7267080745341615
38,00352,5.231440720324896,0.1735890004654766,21.583513813702968,4.33421762112252,1.0
39,00353,5.2202077623007535,0.5920331937253711,7.471006104974166,2.5407399790901595,0.5700483091787439
40,00354,4.970187609901036,0.1425018506089469,15.61039354326381,2.400999017739368,1.0
41,00355,4.839855766016821,0.0459397360141581,43.07880316198689,3.401278673616804,1.0
42,00357,4.597103053163574,0.3190342137577642,14.964185410969236,3.290683094448298,1.0
43,00358,5.630800714740263,0.0910580427158234,22.220524684433418,1.4220061834090176,1.0
44,00359,5.575833620784892,0.3931177136584884,18.04097650052961,2.94429664437907,1.0
45,00360,6.249037189899433,0.0790972982281442,27.61774646950829,3.522275989240493,1.0
46,00362,4.816399249729376,1.710019366431036,17.805110347571887,2.713661684873782,0.1518518518518518
47,00363,5.642776005159647,0.7996071375257146,10.933957365267664,2.757799575118627,0.7254038179148311
48,00364,5.074579047479157,0.2933509398617043,16.408035909409495,3.6022614302967,1.0
49,00365,6.838464209805723,0.6629061862448933,13.615722133222356,2.132336845319692,1.0
50,00367,7.226666855800005,0.2189431165752182,27.601928171157752,2.575251055156025,1.0
51,00370,5.72217459169067,0.1874154931706667,16.400396238873956,3.818015688298566,1.0
52,00371,3.5377873278128926,0.2387750500297721,9.891720738742254,1.4347581171620063,0.925531914893617
53,00372,5.935044035834719,0.0562695335355922,35.48852431473922,3.491739316181371,1.0
54,00373,5.066559377792563,0.7620181439051729,4.8127748416694764,0.9003977381889396,0.7030625832223701
55,00374,5.6520799479333705,0.2495567471317958,32.519678542268224,2.8596071648411887,1.0
56,00377,5.109753050333843,1.2807532424445676,4.787319958518287,1.0257791715893507,0.773109243697479
57,00381,6.107739722383093,0.3953103146384839,15.409633163533847,2.5702909102437923,1.0
58,00382,5.8241751947077365,0.1200382284901969,36.02054401316414,4.08884513486589,1.0
59,00384,5.587107810355314,0.1898431236000347,22.29800134655906,3.805815354614652,1.0
60,00386,4.907342106892981,0.0995394312357956,19.709331724180142,3.850757400304156,1.0
