,id,vibFreq,vibStd,vibExtent,vibExtentStd,vibPerc
61,00388,5.531679714992587,0.1196913549982789,43.48433607560157,4.868920779290506,1.0
62,00391,5.450405654980911,0.0984112626392592,48.65693439287796,3.145818429759568,1.0
63,00393,4.736424557242717,0.0609358961957183,41.08076068130278,3.5539903243089985,1.0
64,00394,3.679033801949306,0.2112887850525037,21.74858356221864,3.906107453826163,1.0
65,00395,5.130447131553664,0.287399266873775,32.74261802656024,14.97968003778941,1.0
66,00396,4.680489779396543,0.0450494321262641,112.05129663949862,3.4685493297262355,1.0
67,00398,5.357169108336161,0.3192135782622305,5.276468332827618,0.8575602935525686,0.7290167865707434
68,00399,5.947846903413853,0.0862790287833477,22.68523332960816,5.803914772830034,1.0
69,00400,5.300410953732975,0.0616512345160274,39.30452224359923,1.7772695252204476,1.0
70,00402,5.775773141490042,0.0793288354522218,24.05570078484351,2.714607687065292,1.0
71,00403,5.084818796933469,0.0663764575635243,76.67338578246346,17.095628414763976,1.0
72,00405,5.597271434115088,0.0904839066164141,29.41432576515674,3.1106477126090524,1.0
73,00406,5.519579816698322,0.0727578967688683,35.276722539212166,3.736925882570009,1.0
74,00407,6.026919912746502,0.1602370878004788,29.408004661168167,4.346739893486078,1.0
75,00410,5.248619821827624,0.0950293748714362,62.79957788298756,3.4245951563525137,1.0
76,00413,4.8708948996121935,0.0,46.237229546669965,2.964263170154992,1.0
77,00413,5.034781636592991,0.0483685332755951,49.41653871575727,2.794705071111874,1.0
78,00415,4.929404679588703,7.130402574703827e-15,47.02165461871818,1.73937107231838,1.0
79,00416,6.797122981766652,2.266340010510429,8.792030185509804,1.7391108551685286,0.3443708609271523
80,00418,4.174341928937711,0.0862650118797761,58.14991508383109,9.139297061616512,1.0
81,00421,3.979404834798033,1.3600961233812174,10.858880262449947,1.1686895808402429,0.2633451957295373
82,00422,5.443343165926549,0.0410583131800811,73.06693144593646,3.641890379663189,1.0
83,00424,6.087875295041208,1.6249001810434844,11.43662708203834,1.5908902937802414,0.8092105263157895
84,00425,5.169203898631838,0.0554518218656284,101.44646564909289,5.222240144548826,1.0
85,00427,5.514154657692229,0.04320813974631,38.606223200846486,1.559332507128425,1.0
86,00429,5.9010763707535165,0.1871771444207994,25.756526968588677,5.528489325553008,0.9842931937172776
87,00430,4.904305292838929,0.0930783072281891,20.39136431990229,4.899715348980015,1.0
88,00432,5.095030484423931,0.0386719464039882,67.05062942596088,6.911329326495014,1.0
89,00433,5.285931784418931,0.1960659574551028,20.067940303533888,6.667516400404196,1.0
90,00434,5.057447100484244,0.0499543031805177,29.07268190834636,1.059471392788184,1.0
91,00436,4.632102229372103,0.1409645311154258,28.627087289858764,4.129889710254492,1.0
92,00437,5.640838731623072,0.4070481515454392,8.37768522072938,1.186194072623887,0.963855421686747
93,00439,6.508858092752491,0.0602064024435283,62.88382163999767,9.806092041623872,1.0
94,00440,4.424057861738169,1.2061916097048928,2.679156883307619,0.8693693551138189,0.2158920539730135
95,00441,4.8708948996121935,0.0,46.237229546669965,2.964263170154992,1.0
96,00441,5.034781636592991,0.0483685332755951,49.41653871575727,2.794705071111874,1.0
97,00442,6.536713440160578,0.1773879513852876,23.46148941134973,6.488164855345031,1.0
98,00443,6.362650145195378,0.1417298294625163,33.21762657134385,1.9977566930552888,1.0
99,00444,5.31936939828784,0.0714403025357805,53.560695866377664,5.551067432384946,1.0
100,00445,4.889046390850981,0.0456853299695127,51.89586343394827,1.723303834766396,1.0
101,00446,5.755937310797884,0.2201701340382519,27.073356214167028,1.6899519217181518,1.0
102,00448,5.529842225686767,0.0893878998551537,65.06676783086769,2.1895687709736555,1.0
103,00450,5.560971310281832,0.0967675501189683,44.25312977591527,2.9163525899644047,1.0
104,00452,6.487127370575734,0.4132688705707989,29.56479243785447,5.995288996240757,1.0
105,00454,5.55328682453369,0.1066641508521148,33.86193296850609,2.018038814371486,1.0
106,00455,5.621042438146203,0.0532946775729847,74.15529166938555,2.5359563781722847,1.0
107,00456,5.996238969846552,0.1847351905537657,8.2447862711876,1.4052945167044422,0.5920398009950248
108,00457,5.13103588054597,0.0917570183611839,52.48113413529367,5.206696130072091,1.0
109,00460,6.029344171711296,0.1422491108273258,26.67488205537388,4.09426351233239,1.0
110,00461,4.683178910417666,0.1423412762390261,27.138307674681712,4.72992824834366,1.0
111,00462,7.976545369880984,0.1108033702269579,19.758475321972803,3.270558508226119,1.0
112,00464,5.644360641372085,0.1632395843192299,15.796202115301432,5.521394448795164,1.0
113,00466,6.267549009370958,1.1698931364639102,17.934016837324208,4.263425458168669,1.0
114,00468,6.532696954114306,0.1183797399553342,22.979988591753614,8.1065248074752,1.0
115,00470,5.4310620678014745,0.0616613151909431,69.03949683793662,2.5452020247767075,1.0
116,00472,5.227806293302153,0.0918551658982753,54.05541619988857,3.012655787603738,1.0
117,00475,5.303418640794996,0.0540488345836376,47.18160105770096,5.608034021955946,1.0
118,00476,4.433377742184015,0.3561916994990959,5.05911000390292,1.3718553298782954,0.2686567164179104
119,00477,4.993422635366681,0.0995843442839694,32.474576306014654,5.204127029401208,1.0
120,00478,6.231641945258478,0.1350583349279448,27.717631769662155,8.945481407710382,1.0
121,00483,6.009462223659364,2.49214067596886e-14,40.40949331948884,3.3062583449538616,1.0
122,00486,5.138437518907961,0.1510301463090196,17.27717698422604,4.189691840649109,1.0
123,00487,6.463418793181758,0.3004512509730813,11.389706169662304,4.743842263444901,0.8102189781021898
124,00491,5.195241711671989,0.0356341885854243,61.43827756619818,2.015397617983922,1.0
125,00494,5.967303129015584,0.0569823097262913,93.97560958159018,3.55056071599305,1.0
126,00495,6.094936838549432,0.0619893869609518,70.86373256858343,11.431447202764572,1.0
127,00496,5.79526572049565,0.036240416160674,58.42819174325144,4.914363606799004,1.0
128,00497,4.728636635038897,0.2054036565437854,16.572814846007585,3.199274258020466,0.9018691588785048
129,00499,4.801341194527962,0.1037327017459976,38.08642421633407,2.5673305677613967,1.0
130,00502,5.739880779901977,1.816377665868968,14.634680152059987,3.755479973921846,0.6350626118067979
131,00503,4.592639632264113,0.1240242508924695,64.7597345658308,5.822255475838152,1.0
132,00506,5.197414286762196,0.9411683070081768,5.643784207019056,0.4858028093943554,0.3974358974358974
133,00509,6.913026093739636,0.0831292181375751,29.63282456305371,5.5043224221484,0.9067524115755627
134,00510,6.345898039408812,0.2656645661784274,15.761812213804188,2.547175862043984,1.0
135,00511,5.917183768269148,0.1199464570534222,40.973863260049725,2.333083574690176,1.0
136,00514,3.911245366918606,0.329081398197378,10.692247333024442,3.985428202279451,0.1583850931677018
137,00518,7.784497233949837,0.2786527369571516,43.29687181319613,19.683369103933565,1.0
138,00522,5.378995483888481,0.1692782164888044,53.77087616950173,3.28381137087525,1.0
139,00524,4.227135573327854,0.1176841298907261,7.5720863696948735,1.0169510549270209,0.3284313725490196
140,00528,5.99871415307313,0.1415149849222277,40.44671682969041,2.910831376805261,1.0
141,00532,5.388060180254378,0.1102442752213839,51.972895993150495,4.0106017374853495,1.0
142,00534,5.626124477403499,0.2973103014548254,29.93975026725649,14.366572146578008,0.9066901408450704
